Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250900-València - Nazaret Met-2
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
14/02/2024	19	0,1	132	15,9	76	1020	0	0	0,3
14/02/2024	20	0,1	31	15,6	77	1020	0	0	0,3
14/02/2024	21	0,1	307	15,3	79	1020	0	0	0,3
14/02/2024	22	0,2	330	14,9	81	1019	0	0	0,3
14/02/2024	23	0,1	296	14,5	83	1019	0	0	0,3
15/02/2024	00	0,1	215	13,6	82	1019	0	0	0,3
15/02/2024	01	0,2	229	13,1	83	1018	0	0	0,6
15/02/2024	02	0,3	224	12,9	81	1018	0	0	0,8
15/02/2024	03	0,3	243	12,7	80	1017	0	0	0,7
15/02/2024	04	0,1	250	12,4	81	1017	0	0	0,3
15/02/2024	05	0,1	264	12,1	82	1016	0	0	0,3
15/02/2024	06	0,1	294	12,2	82	1016	0	0	0,3
15/02/2024	07	0,2	263	12	83	1016	0	0	0,3
15/02/2024	08	0,1	240	12,4	80	1016	14	0	0,4
15/02/2024	09	0,1	244	13,8	76	1016	124	0	0,3
15/02/2024	10	0,2	227	15,8	69	1016	212	0	0,5
15/02/2024	11	0,3	90	19,5	56	1016	431	0	0,8
15/02/2024	12	1,5	38	18,1	62	1015	394	0	3,2
15/02/2024	13	2,1	38	19	64	1014	626	0	4,1
15/02/2024	14	3,3	31	16,4	81	1014	470	0	5,7
15/02/2024	15	0,9	356	17,1	81	1014	264	0	2,1
15/02/2024	16	1,9	38	15,7	88	1013	195	0	4,3
15/02/2024	17	0,5	5	15,8	87	1014	54	0	1,5
15/02/2024	18	1,2	22	14,6	90	1014	1	0	2,9
15/02/2024	19	0,9	31	14,2	93	1014	0	0	2,3
15/02/2024	20	0,6	37	14,4	93	1014	0	0	1,5
15/02/2024	21	0,3	38	14,3	93	1014	0	0	1,3
15/02/2024	22	1	16	14,3	93	1014	0	0	2,9
15/02/2024	23	0,2	260	14,4	94	1015	0	0	0,8
16/02/2024	00	0,1	188	14,2	94	1014	0	0,3	0,3
16/02/2024	01	0,1	246	14	95	1013	0	0	0,3
16/02/2024	02	0,1	214	14,1	95	1013	0	0,6	0,3
16/02/2024	03	0,1	177	13,7	96	1013	0	0	0,3
16/02/2024	04	0,1	217	13,4	96	1012	0	0	0,3
16/02/2024	05	0,1	281	13,2	96	1012	0	0	0,3
16/02/2024	06	0,4	342	13,3	96	1012	0	0	1,1
16/02/2024	07	1,7	25	13,4	97	1013	0	0,3	4,5
16/02/2024	08	1,4	24	13,6	96	1014	0	0	4,1
16/02/2024	09	2,6	28	13,8	94	1015	2	0	5,1
16/02/2024	10	3	34	13,8	95	1016	33	0,6	5,4
16/02/2024	11	0,2	58	14	94	1017	88	0,6	1
16/02/2024	12	0,3	60	14,9	91	1017	119	0	0,7
16/02/2024	13	1	60	15,3	89	1017	239	0	2,3
16/02/2024	14	1,4	67	17	76	1017	367	0	2,8
16/02/2024	15	1,3	70	17,2	74	1017	343	0	2,9
16/02/2024	16	0,7	93	16,8	75	1018	181	0	1,8
16/02/2024	17	0,1	93	15,4	81	1018	19	0	0,3
16/02/2024	18	0,1	172	15	83	1019	0	0	0,3
16/02/2024	19	0,1	124	14,7	84	1020	0	0	0,3
16/02/2024	20	0,2	184	14,5	85	1021	0	0,3	0,5
16/02/2024	21	0,6	237	14,3	87	1021	0	0	1,2
16/02/2024	22	0,5	237	14,3	89	1021	0	0	0,9
16/02/2024	23	1	251	14,2	88	1021	0	0	2,1
17/02/2024	00	0,5	244	13,9	87	1022	0	0	1,5
17/02/2024	01	1,2	280	14,2	65	1022	0	0	3,8
17/02/2024	02	2,2	281	14	55	1022	0	0	5,3
17/02/2024	03	0,7	282	13,5	53	1021	0	0	2,1
17/02/2024	04	0,6	240	11,8	65	1022	0	0	1,4
17/02/2024	05	1	242	11	69	1022	0	0	1,8
17/02/2024	06	0,7	239	11,5	64	1023	0	0	1,3
17/02/2024	07	0,1	244	11,1	68	1023	0	0	0,3
17/02/2024	08	0,4	254	11,4	65	1025	9	0	1,2
17/02/2024	09	1,8	274	13,3	54	1026	65	0	4,5
17/02/2024	10	0,7	290	18,1	40	1026	324	0	2,2
17/02/2024	11	0,5	122	19,9	40	1026	526	0	1,3
17/02/2024	12	0,4	144	20,5	41	1026	606	0	1,1
17/02/2024	13	1,1	57	22,1	35	1025	622	0	2,3
17/02/2024	14	1,6	65	21,2	37	1026	585	0	3,1
17/02/2024	15	2,3	84	20,4	39	1026	497	0	4,1
17/02/2024	16	2,2	86	19,7	44	1026	265	0	4,5
17/02/2024	17	1,8	109	19,4	47	1026	146	0	4
17/02/2024	18	0,7	171	17,6	55	1027	9	0	1,9
17/02/2024	19	0,5	217	16,2	60	1027	0	0	1,3
17/02/2024	20	0,8	255	15,6	64	1028	0	0	1,5
17/02/2024	21	0,1	267	15,6	63	1028	0	0	0,3
17/02/2024	22	0,2	269	15,2	66	1029	0	0	0,3
17/02/2024	23	0,2	198	13,9	71	1029	0	0	0,8
18/02/2024	00	0,1	228	13,1	72	1029	0	0	0,3
18/02/2024	01	0,7	225	12,4	71	1029	0	0	1,5
18/02/2024	02	1,3	249	12,1	71	1030	0	0	2,1
18/02/2024	03	0,5	225	11,8	73	1030	0	0	1,1
18/02/2024	04	0,6	240	10,8	76	1029	0	0	1,2
18/02/2024	05	0,2	220	10,3	77	1029	0	0	0,4
18/02/2024	06	0,1	243	10,2	77	1030	0	0	0,3
18/02/2024	07	0,1	239	10,2	75	1030	0	0	0,4
18/02/2024	08	0,5	207	11	70	1031	77	0	1,6
18/02/2024	09	0,7	204	13,4	63	1031	260	0	1,8
18/02/2024	10	0,5	220	16,4	54	1031	429	0	1,7
18/02/2024	11	0,4	198	19,5	45	1031	561	0	1,1
18/02/2024	12	0,6	154	20,6	45	1031	600	0	2,1
18/02/2024	13	1,3	128	21	44	1030	657	0	3,5
18/02/2024	14	3,1	99	19,7	51	1029	592	0	6
18/02/2024	15	4	100	18,2	62	1029	406	0	7,9
18/02/2024	16	2,6	94	18,2	67	1028	319	0	6,1
18/02/2024	17	1,1	64	17,5	73	1028	120	0	2,5
18/02/2024	18	1,3	20	16,3	77	1028	5	0	3
18/02/2024	19	1,6	14	15,4	80	1028	0	0	4,4
18/02/2024	20	1,3	21	15	83	1029	0	0	3,3
18/02/2024	21	1	2	14,8	81	1029	0	0	2,8
18/02/2024	22	0,2	313	14,7	75	1029	0	0	0,9
18/02/2024	23	0,2	256	14,3	72	1029	0	0	0,6
19/02/2024	00	0,5	252	13,2	76	1028	0	0	1,1
19/02/2024	01	0,3	222	12,8	76	1028	0	0	1
19/02/2024	02	0,8	221	11,9	78	1027	0	0	2,3
19/02/2024	03	1,4	227	11,7	77	1027	0	0	2,4
19/02/2024	04	1	237	12,1	74	1026	0	0	1,7
19/02/2024	05	0,1	233	12,4	72	1026	0	0	0,3
19/02/2024	06	0,2	227	12,1	73	1026	0	0	0,6
19/02/2024	07	0,1	244	11,9	74	1027	0	0	0,3
19/02/2024	08	0,1	332	13,7	69	1027	52	0	0,3
19/02/2024	09	0,1	199	16,9	58	1028	248	0	0,3
19/02/2024	10	0,3	47	20,7	46	1028	410	0	0,7
19/02/2024	11	0,7	35	21,4	43	1028	549	0	1,7
19/02/2024	12	0,6	60	21,8	42	1028	621	0	1,7
19/02/2024	13	1	65	19,9	51	1027	471	0	2,3
19/02/2024	14	1,4	61	20	52	1027	505	0	3,4
19/02/2024	15	1	71	20,3	53	1027	450	0	2,1
19/02/2024	16	1,2	77	20,6	51	1026	353	0	2,6
19/02/2024	17	0,5	71	20,3	50	1026	165	0	1,4
19/02/2024	18	0,1	72	18,9	53	1026	14	0	0,3
19/02/2024	19	0,2	25	16,5	70	1027	0	0	0,4
19/02/2024	20	0,2	2	15,8	79	1027	0	0	0,5
19/02/2024	21	0,1	288	15,5	78	1027	0	0	0,3
19/02/2024	22	0,1	217	14,6	74	1027	0	0	0,3
19/02/2024	23	0,2	232	13,3	71	1027	0	0	0,4
20/02/2024	00	0,9	251	13,1	71	1027	0	0	1,9
20/02/2024	01	0,8	237	12,9	71	1026	0	0	1,9
20/02/2024	02	1,1	226	11,9	74	1026	0	0	2,3
20/02/2024	03	1,4	215	11,1	76	1025	0	0	3,3
20/02/2024	04	1,2	222	10,9	77	1025	0	0	2,5
20/02/2024	05	1,1	217	11	75	1024	0	0	2,1
20/02/2024	06	0,9	216	10,3	78	1024	0	0	2,3
20/02/2024	07	1,4	249	10,3	75	1024	0	0	2,8
20/02/2024	08	0,4	285	13,8	58	1024	73	0	0,8
20/02/2024	09	0,9	246	15,7	46	1024	246	0	1,8
20/02/2024	10	1	253	19,4	30	1024	440	0	2,3
20/02/2024	11	0,8	21	21,8	29	1024	500	0	1,8
20/02/2024	12	1,5	50	21,4	29	1025	654	0	3,2
20/02/2024	13	2,7	36	19,5	50	1024	692	0	5
20/02/2024	14	3,3	41	18,6	62	1024	640	0	6,5
20/02/2024	15	2,9	57	18,7	67	1024	529	0	6,1
20/02/2024	16	2,1	66	18,2	67	1023	345	0	4,6
20/02/2024	17	1,6	32	18	67	1024	178	0	3,3
20/02/2024	18	0,4	43	17	69	1024	16	0	0,9
20/02/2024	19	0,7	33	14,9	76	1024	0	0	1,5
20/02/2024	20	0,1	11	14,8	74	1025	0	0	0,3
20/02/2024	21	0,1	358	14,7	75	1025	0	0	0,3
20/02/2024	22	0,1	287	14	77	1025	0	0	0,3
20/02/2024	23	0,1	254	13,1	81	1025	0	0	0,3
21/02/2024	00	0,1	251	12,4	84	1025	0	0	0,3
21/02/2024	01	0,7	228	10,9	85	1025	0	0	1,4
21/02/2024	02	1,1	247	10,4	84	1024	0	0	1,9
21/02/2024	03	0,5	243	10,5	85	1024	0	0	1,1
21/02/2024	04	0,2	214	9,7	86	1023	0	0	0,7
21/02/2024	05	1,1	229	8,6	88	1023	0	0	2,4
21/02/2024	06	1,1	227	8	93	1023	0	0	2
21/02/2024	07	1	220	7,8	81	1023	0	0	2
21/02/2024	08	0,3	205	9,3	74	1023	79	0	0,9
21/02/2024	09	0,4	218	12,7	60	1023	278	0	1
21/02/2024	10	0,9	160	15,1	59	1023	474	0	2,4
21/02/2024	11	0,9	130	17	57	1023	587	0	2,3
21/02/2024	12	1,5	101	17,8	63	1023	641	0	3,3
21/02/2024	13	2	63	18,3	65	1021	701	0	3,8
21/02/2024	14	2,2	66	18,7	65	1020	597	0	4,1
21/02/2024	15	2,1	42	17,8	67	1019	311	0	4,3
21/02/2024	16	2,9	30	16,1	79	1019	128	0	5,9
21/02/2024	17	2,5	30	15,6	82	1018	41	0	5,8
21/02/2024	18	1,8	5	15,2	83	1018	0	0	4,7
21/02/2024	19	1,4	9	15	81	1018	0	0	3,7
21/02/2024	20	1,1	304	14,9	77	1018	0	0	3,1
21/02/2024	21	0,2	259	15,2	71	1018	0	0	0,5
21/02/2024	22	0,4	201	14,8	70	1018	0	0	1,3
21/02/2024	23	0,3	242	14,4	66	1017	0	0	0,6
22/02/2024	00	0,2	216	14,3	62	1017	0	0	0,7
22/02/2024	01	0,4	216	13,5	68	1015	0	0	1
22/02/2024	02	0,3	240	13,2	65	1015	0	0	1,2
22/02/2024	03	0,3	197	13,8	59	1014	0	0	0,8
22/02/2024	04	1,6	23	13,5	80	1013	0	0	3,2
22/02/2024	05	0,9	11	13,6	90	1013	0	0	2,6
22/02/2024	06	0,2	304	13,2	91	1012	0	0	0,6
22/02/2024	07	0,5	219	13,1	88	1012	0	0	1,2
22/02/2024	08	0,1	201	15,2	65	1011	23	0	0,3
22/02/2024	09	1,3	225	18,4	53	1011	219	0	3
22/02/2024	10	2,1	236	21,8	41	1011	431	0	5,7
22/02/2024	11	3,5	210	23,1	35	1010	585	0	8,8
22/02/2024	12	8	242	24,2	31	1009	587	0	16,5
22/02/2024	13	7,5	239	22,9	30	1009	268	0	14,9
22/02/2024	14	4,2	214	22,3	31	1006	97	0	10,3
22/02/2024	15	7,2	228	22,3	29	1005	60	0	13,8
22/02/2024	16	6,5	248	23,3	26	1004	69	0	17,5
22/02/2024	17	7,4	253	23,1	28	1004	140	0	16,3
22/02/2024	18	7,9	242	21,4	36	1005	26	0	17,4
22/02/2024	19	7,8	228	19,6	45	1005	0	0	15,9
22/02/2024	20	4,7	220	19,4	47	1005	0	0	10,7
22/02/2024	21	7,4	238	19,4	50	1004	0	0	15,3
22/02/2024	22	5,4	242	19,1	53	1004	0	0	13,4
22/02/2024	23	7	232	19	55	1003	0	0	14,8
23/02/2024	00	5,7	224	18,9	56	1003	0	0	11,8
23/02/2024	01	7	257	18,2	60	1003	0	0	14,1
23/02/2024	02	4,3	258	18,1	51	1003	0	0	10,1
23/02/2024	03	5	229	16,8	45	1003	0	0	11
23/02/2024	04	1,4	333	15,2	49	1003	0	0	4,5
23/02/2024	05	0,8	280	14,5	45	1004	0	0	2,4
23/02/2024	06	2,6	254	13,5	39	1005	0	0	6,8
23/02/2024	07	5,4	258	12,5	38	1005	0	0	11,2
23/02/2024	08	5,9	241	13	36	1006	101	0	11,5
23/02/2024	09	7,3	245	14,2	33	1007	296	0	13,7
23/02/2024	10	7	256	15,4	32	1007	474	0	13,8
23/02/2024	11	7,1	269	17,6	28	1007	613	0	14,3
23/02/2024	12							0	
23/02/2024	13							0,2	
23/02/2024	14	7,8	267	19,5	23	1006	609	0	18,2
23/02/2024	15	7	265	20,3	21	1006	558	0	16,1
23/02/2024	16	8	255	19,5	24	1005	390	0	17
23/02/2024	17	6	243	18,3	25	1005	129	0	12,4
23/02/2024	18	5,5	253	17,3	26	1005	15	0	12,4
23/02/2024	19	4,2	250	16,2	29	1006	0	0	9,7
23/02/2024	20	4,3	221	14,8	39	1006	0	0	10
23/02/2024	21	6,5	233	13,6	47	1006	0	0	15,3
23/02/2024	22	3,5	213	12,8	53	1006	0	0	8,5
23/02/2024	23	3,3	213	12,5	54	1006	0	0	7,3
24/02/2024	00	4,2	215	12,1	57	1006	0	0	9
24/02/2024	01	4,7	224	12,1	58	1006	0	0	9,8
24/02/2024	02	4,9	230	11,6	60	1005	0	0	10
24/02/2024	03	5,7	236	11,4	61	1005	0	0	11,6
24/02/2024	04	6,8	253	11,4	59	1004	0	0	14,3
24/02/2024	05	5,4	256	11,3	57	1005	0	0	12,7
24/02/2024	06	2,5	219	11,2	55	1005	0	0	6,1
24/02/2024	07	3,9	229	11,1	52	1005	0	0	8,6
24/02/2024	08	5,4	238	10,8	54	1006	4	0	11,3
24/02/2024	09	3,8	238	12,1	51	1006	218	0	8,6
24/02/2024	10	6,6	263	15,4	38	1006	477	0	16
24/02/2024	11	7,5	265	16,6	33	1006	528	0	16,1
24/02/2024	12	7,2	270	17,3	29	1007	601	0	15,3
24/02/2024	13	5,5	276	17,9	24	1006	411	0	12,3
24/02/2024	14	4,4	275	19,9	20	1006	643	0	10,4
24/02/2024	15	3,2	275	20,7	18	1007	508	0	9,4
24/02/2024	16	2,5	279	19,6	18	1007	210	0	7,9
24/02/2024	17	3,5	282	19,3	17	1008	157	0	9,2
24/02/2024	18	6,5	272	17,7	22	1009	22	0	15,2
24/02/2024	19	4,5	269	15,9	25	1010	0	0	11,1
24/02/2024	20	2,8	263	14,7	29	1011	0	0	7,1
24/02/2024	21	1,8	260	14	33	1012	0	0	4,8
24/02/2024	22	0,7	247	13,3	36	1012	0	0	2,1
24/02/2024	23	0,5	241	12,6	37	1012	0	0	1,5
25/02/2024	00	0,4	171	12	42	1013	0	0	1
25/02/2024	01	0,3	208	11,2	48	1013	0	0	1
25/02/2024	02	0,9	204	11,3	51	1012	0	0	2,2
25/02/2024	03	2,7	216	12	52	1012	0	0	6,9
25/02/2024	04	3,8	216	12,4	53	1011	0	0	8,8
25/02/2024	05	5,6	222	12,4	58	1011	0	0	11,7
25/02/2024	06	4,7	217	12,2	61	1011	0	0	10,4
25/02/2024	07	3,2	210	12,5	61	1010	0	0	7,7
25/02/2024	08	5	216	13,3	60	1009	0	0	11
25/02/2024	09	6,5	227	13,8	62	1009	36	0	13
25/02/2024	10	7,8	225	14,9	60	1008	107	0	15,5
25/02/2024	11	8,8	234	16,2	56	1008	158	0	17,3
25/02/2024	12	6,7	232	17,3	53	1007	113	0	14,6
25/02/2024	13	8,8	237	18,4	51	1006	148	0	18,5
25/02/2024	14	9,8	242	19,5	47	1005	330	0	19,2
25/02/2024	15	8,7	245	19,4	48	1005	146	0	17,7
25/02/2024	16	6,1	226	19,7	47	1004	103	0	13,5
25/02/2024	17	8,9	226	19,1	52	1003	45	0	18,9
25/02/2024	18	10,2	231	19,1	51	1003	21	0	20,2
25/02/2024	19	9,4	231	18,5	53	1003	0	0	19
25/02/2024	20	5,3	233	18,2	53	1002	0	0	10,5
25/02/2024	21	4,9	235	18,4	52	1001	0	0	10,3
25/02/2024	22	5,7	231	18,6	52	1001	0	0	12,4
25/02/2024	23	8,8	232	18,6	53	1000	0	0	16,2
26/02/2024	00	9	241	18,7	53	999	0	0	19,1
26/02/2024	01	7,1	249	18,5	54	999	0	0	16
26/02/2024	02	10,7	250	18,2	54	998	0	0	21,9
26/02/2024	03	7,6	249	17,8	56	998	0	0	14,6
26/02/2024	04	8,2	251	17,7	57	998	0	0	15,1
26/02/2024	05	6,8	227	17,6	56	998	0	0	14,4
26/02/2024	06	2,3	187	16,7	54	998	0	0	5,4
26/02/2024	07	3,4	206	15,4	57	998	0	0	7,2
26/02/2024	08	3,8	234	15,4	57	998	10	0	8,8
26/02/2024	09	5,4	229	15	58	998	30	0	10,5
26/02/2024	10	6	222	14,8	58	998	55	0	12,1
26/02/2024	11	5,7	239	16,9	50	998	521	0	11,8
26/02/2024	12	4,4	252	19,1	38	998	442	0	9,7
26/02/2024	13	2,8	254	21,4	33	997	595	0	6,7
26/02/2024	14	2,5	268	20,2	34	997	334	0	6,9
26/02/2024	15	2,5	248	19,3	33	996	168	0	6,4
26/02/2024	16	0,9	258	19,8	30	996	201	0	2,6
26/02/2024	17	2,6	32	17,7	43	997	58	0	5,6
26/02/2024	18	1,4	258	17,2	40	997	3	0	3,8
26/02/2024	19	4,7	277	17	31	998	0	0	11,9
26/02/2024	20	5,4	278	15,6	37	999	0	0	12,2
26/02/2024	21	4,1	272	14,6	42	1000	0	0	10,4
26/02/2024	22	2,9	271	14,2	43	1001	0	0	7
26/02/2024	23	1,2	256	13,7	44	1001	0	0	3,8
27/02/2024	00	4,3	271	13,8	43	1001	0	0	9,9
27/02/2024	01	6,5	277	14,3	38	1002	0	0	15,1
27/02/2024	02	7,1	278	14,2	38	1002	0	0	15,5
27/02/2024	03	7,1	276	13,9	39	1002	0	0	16,6
27/02/2024	04	7,4	276	13,5	40	1003	0	0	17,4
27/02/2024	05	7,8	277	13,5	40	1003	0	0	17,9
27/02/2024	06	7,9	276	13,4	40	1004	0	0	16,8
27/02/2024	07	6,5	276	13,4	39	1004	0	0	14,3
27/02/2024	08	6,8	278	13,5	38	1005	7	0	14,2
27/02/2024	09	6,8	278	13,9	38	1005	54	0	14,8
27/02/2024	10	6,9	276	14,5	38	1006	198	0	15,2
27/02/2024	11	6,7	275	15,2	37	1006	218	0	13,9
27/02/2024	12	3,7	274	16,2	36	1007	237	0	9,2
27/02/2024	13	1,6	19	18,2	31	1007	461	0	4,3
27/02/2024	14	1,8	110	18,8	31	1007	530	0	3,9
27/02/2024	15	1,2	121	18,7	31	1007	313	0	3,1
27/02/2024	16	1,4	137	19	32	1007	289	0	4,5
27/02/2024	17	4,4	281	20,2	28	1008	223	0	11,8
27/02/2024	18	5,3	280	17,2	32	1009	20	0	12,6
27/02/2024	19	4	279	15,6	35	1010	0	0	12,9
27/02/2024	20	5,2	275	14,8	36	1010	0	0	12
27/02/2024	21	5,9	276	14,2	36	1011	0	0	13,6
27/02/2024	22	5,4	278	13,8	35	1010	0	0	11,9
27/02/2024	23	6,6	278	13,4	30	1010	0	0	14,3
28/02/2024	00	4,3	273	12,8	30	1010	0	0	10,8
28/02/2024	01	2,6	267	12,4	32	1011	0	0	7,1
28/02/2024	02	3,4	270	12,1	34	1011	0	0	7,1
28/02/2024	03	4	272	12,1	34	1011	0	0	8,9
28/02/2024	04	2,2	265	11,8	35	1011	0	0	5,5
28/02/2024	05	2,3	248	11,2	36	1011	0	0	5
28/02/2024	06	0,8	236	10,7	38	1012	0	0	2,3
28/02/2024	07	0,8	218	10,3	40	1012	0	0	2,4
28/02/2024	08	1,3	240	10,5	43	1013	25	0	2,6
28/02/2024	09	0,9	219	11,5	42	1013	108	0	2,5
28/02/2024	10	0,6	219	14,3	36	1013	361	0	2
28/02/2024	11	0,6	233	18,7	25	1014	632	0	1,9
28/02/2024	12	1,2	134	19,4	26	1014	712	0	3,2
28/02/2024	13	1,8	128	19,9	26	1013	731	0	4,2
28/02/2024	14	2,1	133	20,6	26	1013	684	0	4,7
28/02/2024	15	3,8	103	19,7	33	1013	571	0	7
28/02/2024	16	4,8	86	17,6	50	1013	403	0	8,8
28/02/2024	17	2,2	106	17,8	43	1013	206	0	4,7
28/02/2024	18	0,5	162	16,8	44	1014	31	0	1,8
28/02/2024	19	0,1	210	14,8	55	1014	0	0	0,4
28/02/2024	20	0,1	207	14,2	51	1014	0	0	0,5
28/02/2024	21	0,3	238	13,7	49	1015	0	0	0,6
28/02/2024	22	1	246	12,9	47	1014	0	0	2,1
28/02/2024	23	1,4	269	13,7	42	1014	0	0	3,8
29/02/2024	00	1	222	12	48	1014	0	0	2,3
29/02/2024	01	1,2	215	11,3	52	1014	0	0	2,6
29/02/2024	02	1	198	10,6	55	1013	0	0	2,4
29/02/2024	03	1,3	201	9,8	58	1013	0	0	3
29/02/2024	04	1,2	207	8,7	63	1012	0	0	2,1
29/02/2024	05	1,1	219	9,1	60	1012	0	0	2,1
29/02/2024	06	1,4	224	9,7	58	1012	0	0	2,8
29/02/2024	07	1,2	216	9,7	58	1012	0	0	2,4
29/02/2024	08	1,3	218	10,9	55	1012	106	0	2,8
29/02/2024	09	1,4	220	13,7	47	1012	314	0	3,7
29/02/2024	10	1,1	220	16,6	38	1012	500	0	3,6
29/02/2024	11	1	218	19,3	32	1012	643	0	3,2
29/02/2024	12	0,6	177	20,8	28	1012	719	0	2,1
29/02/2024	13	2,6	87	20,7	29	1011	743	0	4,8
29/02/2024	14	3,1	83	19,9	36	1009	662	0	5,7
29/02/2024	15	4,1	92	18,7	48	1008	615	0	7,4
29/02/2024	16	3,6	117	18,8	47	1007	436	0	8,4
29/02/2024	17	3,8	123	17,7	52	1007	180	0	9,1
29/02/2024	18	2,2	164	18,4	54	1006	37	0	4,9
29/02/2024	19	2,1	281	16,9	60	1006	0	0	5,3
29/02/2024	20	1,9	285	15	69	1006	0	0	4,9
29/02/2024	21	0,9	289	15,2	60	1007	0	0	2,9
29/02/2024	22	5,5	274	16,5	41	1008	0	0	12,6
29/02/2024	23	9,2	272	14,3	38	1009	0	0	18,1
01/03/2024	00	6,7	272	13,3	43	1009	0	0	14,8
01/03/2024	01	4,4	274	13	40	1009	0	0	10,7
01/03/2024	02	5,4	270	12,4	41	1010	0	0	11,5
01/03/2024	03	3,7	269	12	41	1010	0	0	9
01/03/2024	04	4,8	267	12,3	36	1010	0	0	12,1
01/03/2024	05	4,8	260	11,7	36	1010	0	0	9,8
01/03/2024	06	5,3	266	11,6	35	1011	0	0	12
01/03/2024	07	3,1	236	10,9	37	1012	1	0	8,1
01/03/2024	08	5,7	260	11,6	36	1012	122	0	12
01/03/2024	09	4,7	271	14,4	30	1013	328	0	10,2
01/03/2024	10	5,9	274	16,1	26	1013	514	0	12,2
01/03/2024	11	4,1	273	18,1	22	1013	655	0	9,9
01/03/2024	12	3,6	264	19,5	19	1013	737	0	8,9
01/03/2024	13	3	268	21,3	17	1012	755	0	9,1
01/03/2024	14	4	262	22,3	16	1011	704	0	9,9
01/03/2024	15	4	234	22,3	17	1010	593	0	9,4
01/03/2024	16	5,5	238	22,1	19	1009	428	0	12,2
01/03/2024	17	5,2	221	21,3	22	1008	227	0	11,2
01/03/2024	18	6,3	231	19,6	25	1008	39	0	13,9
01/03/2024	19	5,4	240	17,8	28	1009	0	0	11,5
01/03/2024	20	3,4	242	17	30	1009	0	0	7,5
01/03/2024	21	3,2	238	16,1	33	1009	0	0	7,1
01/03/2024	22	4,5	252	15,8	35	1009	0	0	9,7
01/03/2024	23	3,9	254	15	37	1009	0	0	8,3
02/03/2024	00	2,5	231	14,6	37	1009	0	0	5,8
02/03/2024	01	1,5	219	13,3	42	1009	0	0	3,3
02/03/2024	02	3,4	224	12,9	45	1009	0	0	8
02/03/2024	03	4,5	221	12,4	49	1008	0	0	9,6
02/03/2024	04	5,6	211	11,8	54	1007	0	0	11,8
02/03/2024	05	4,5	207	11,1	60	1007	0	0	10,1
02/03/2024	06	2,9	197	10,9	63	1007	0	0	7,3
02/03/2024	07	4,4	202	11,3	63	1007	1	0	10,8
02/03/2024	08	4	215	12,3	61	1007	118	0	9,1
02/03/2024	09	5,9	218	14,1	56	1007	315	0	12,6
02/03/2024	10	7,1	211	15,6	50	1006	507	0	14,4
02/03/2024	11	5,8	233	17,6	43	1006	585	0	12,9
02/03/2024	12	7,4	242	18,8	37	1005	718	0	15,2
02/03/2024	13	8,7	238	18,8	35	1003	435	0	17,7
02/03/2024	14	9,5	246	19	34	1002	370	0	19,5
02/03/2024	15	10,4	242	18,4	34	1001	301	0	21,1
02/03/2024	16	8,9	227	17,7	37	1000	143	0	19,3
02/03/2024	17	7,8	224	17,1	38	999	10	0	17,1
02/03/2024	18	5	222	17,1	36	999	0	0	12,6
02/03/2024	19	4,2	198	17,1	35	998	0	0	9,9
02/03/2024	20	3,8	189	16,6	39	997	0	0	8
02/03/2024	21	4,1	188	16,3	41	996	0	0	8,9
02/03/2024	22	8,6	241	13,6	58	997	0	0	16,9
02/03/2024	23	7,3	242	12,1	57	998	0	0	15,5
03/03/2024	00	7,2	218	10,5	59	998	0	0	15,5
03/03/2024	01	6,8	226	9,9	60	998	0	0	13,5
03/03/2024	02	7	249	9,7	57	998	0	0	14
03/03/2024	03	8,8	255	9,5	57	998	0	0	19,3
03/03/2024	04	7,3	250	9,4	56	998	0	0	13,9
03/03/2024	05	7,7	255	9,5	54	999	0	0	16,4
03/03/2024	06	8,8	253	9,2	56	1000	0	0	17,7
03/03/2024	07	8	256	9,3	54	1001	2	0	16,1
03/03/2024	08	8,4	252	10,1	52	1002	132	0	15,7
03/03/2024	09	9,6	255	11,4	47	1003	339	0	18,2
03/03/2024	10	11,4	260	13,2	40	1003	527	0	22,3
03/03/2024	11	11,8	269	14,9	33	1004	664	0	21
03/03/2024	12	9,1	268	16,4	28	1004	747	0	17,8
03/03/2024	13	8,2	264	17,3	27	1004	769	0	18,3
03/03/2024	14	9,5	260	17,3	27	1004	719	0	20,3
03/03/2024	15	10	266	17,7	25	1005	607	0	20,5
03/03/2024	16	9,5	265	17,7	24	1005	447	0	19,1
03/03/2024	17	6,8	268	18,1	24	1006	249	0	16,3
03/03/2024	18	5,6	265	16,6	28	1007	49	0	15,4
03/03/2024	19	7,2	270	14,2	34	1008	0	0	16,9
03/03/2024	20	6	271	13,5	37	1009	0	0	13,2
03/03/2024	21	2,4	257	13	38	1010	0	0	6,8
03/03/2024	22	4,2	244	12,8	37	1010	0	0	11,4
03/03/2024	23	13,2	270	13	38	1010	0	0	21
04/03/2024	00	6,1	260	12,6	41	1011	0	0	10
04/03/2024	01	2,2	253	11	49	1012	0	0	4,5
04/03/2024	02	1,3	239	10,9	54	1012	0	0	2,8
04/03/2024	03	1,9	233	10,4	59	1012	0	0	4,1
04/03/2024	04	2,8	235	10,5	61	1011	0	0	5,8
04/03/2024	05	2,2	215	10,2	63	1012	0	0	5,1
